id,status,action,en,hi,hinglish,themes,type,depth,intensity_safe_floor,emotions,concepts,related_verses,source,shown_count,engagement_rate,notes
6a3f6a2a0cc5b0d5631dfe32,approved,,What if this heaviness is not a character flaw but energy that has not yet found its right direction — where might that direction be?,क्या हो यदि यह भारीपन कोई चारित्रिक दोष नहीं है बल्कि वह ऊर्जा है जिसे अभी सही दिशा नहीं मिली — वह दिशा कहाँ हो सकती है?,Kya ho agar yeh bhaariapan koi charitrik dosh nahi hai balki woh urja hai jise abhi sahi disha nahi mili — woh disha kahan ho sakti hai?,laziness,spiritual,1,any,guilt|inertia,tamas|karma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe33,approved,,"The Gita speaks of tamas as the guna of heaviness and sleep — what would it mean to choose rajas or sattva right now, even slightly?","गीता तमस को भारीपन और नींद के गुण के रूप में बताती है — अभी, थोड़ा भी, रजस या सत्व चुनने का क्या अर्थ होगा?","Gita tamas ko bhaariapan aur neend ke gun ke roop mein batati hai — abhi, thoda bhi, rajas ya sattva chunne ka kya matlab hoga?",laziness,spiritual,2,mild,inertia|guilt,tamas|karma|dharma,,human_written,0,0.0,
6a3f6a2a0cc5b0d5631dfe34,approved,,"What would it mean to offer your effort — not for the result, not to escape the shame, but simply as an act of honoring the life you were given?","अपना प्रयास अर्पित करने का क्या अर्थ होगा — परिणाम के लिए नहीं, शर्म से बचने के लिए नहीं, बल्कि केवल जो जीवन आपको मिला है उसे सम्मान देने के कार्य के रूप में?","Apna prayas arpit karne ka kya matlab hoga — natije ke liye nahi, sharm se bachne ke liye nahi, balki sirf jo jeevan aapko mila hai use samman dene ke kaam ke roop mein?",laziness,spiritual,3,moderate,shame|inertia|existential,tamas|karma|dharma|witness-self,,human_written,0,0.0,
6a3f72b3f9906663563ec1df,approved,,"What would happen if you began the thing you have been putting off — right now, for just two minutes?","क्या होगा यदि आप उस काम को शुरू करें जो टाल रहे हैं — अभी, बस दो मिनट के लिए?","Kya hoga agar aap us kaam ko shuru karein jo taal rahe hain — abhi, bas do minute ke liye?",laziness,action_oriented,1,any,guilt|inertia,karma,,human_written,0,0.0,
6a3f72b3f9906663563ec1e0,approved,,"What obstacle — internal or practical — most reliably stops you from beginning, and what would happen if you removed just that one thing?","कौन-सी बाधा — आंतरिक या व्यावहारिक — आपको शुरू करने से सबसे अधिक भरोसेमंद ढंग से रोकती है, और यदि आप केवल उस एक चीज़ को हटा दें तो क्या होगा?","Kaun si badha — aantarik ya vyavahaarik — aapko shuru karne se sabse zyada bharoseamanad dhang se rokti hai, aur agar aap sirf us ek cheez ko hataa dein toh kya hoga?",laziness,action_oriented,2,mild,inertia|resistance,karma|discipline,,human_written,0,0.0,
6a3f72b3f9906663563ec1e1,approved,,"What would it mean to commit — fully, without waiting to feel motivated — and what would be the first act of that commitment?","प्रेरित होने का इंतज़ार किए बिना — पूरी तरह — प्रतिबद्ध होने का क्या अर्थ होगा, और उस प्रतिबद्धता का पहला कार्य क्या होगा?","Prerit hone ka intezaar kiye bina — poori tarah — pratibaddh hone ka kya matlab hoga, aur us pratibaddhata ka pehla kaam kya hoga?",laziness,action_oriented,3,moderate,shame|guilt|inertia,karma|dharma|discipline,,human_written,0,0.0,
6a3f72b3f9906663563ec1e2,approved,,"What would it mean to meet this heaviness with kindness rather than judgment — and then, gently, to begin anyway?","इस भारीपन को निर्णय की जगह दयालुता से मिलने का क्या अर्थ होगा — और फिर, धीरे से, फिर भी शुरू करना?","Is bhaariapan ko nirnay ki jagah dayaluta se milne ka kya matlab hoga — aur phir, dheere se, phir bhi shuru karna?",laziness,spiritual,1,any,guilt|inertia,tamas|karma,,human_written,0,0.0,
6a3f72b3f9906663563ec1e3,approved,,"If you offered this day — your movement, your effort, your presence — as an act of honour for the consciousness you have been given, how would you spend it?","यदि आप इस दिन को — अपनी गति, अपने प्रयास, अपनी उपस्थिति को — उस चेतना के सम्मान के कार्य के रूप में अर्पित करें जो आपको दी गई है, तो आप इसे कैसे बिताएंगे?","Agar aap is din ko — apni gati, apne prayas, apni upasthiti ko — us chetna ke samman ke kaam ke roop mein arpit karein jo aapko di gayi hai, toh aap ise kaise bitaayenge?",laziness,spiritual,2,mild,inertia|guilt,tamas|karma|dharma,,human_written,0,0.0,
6a3f72b3f9906663563ec1e4,approved,,What would the witness in you — the one that watches without judgment — say about the choices you are making with your time and energy right now?,आपमें का साक्षी — जो बिना निर्णय के देखता है — अभी आपके समय और ऊर्जा के साथ किए जाने वाले चुनावों के बारे में क्या कहेगा?,Aap mein ka saakshi — jo bina nirnay ke dekhta hai — abhi aapke samay aur urja ke saath kiye jaane wale chunaavon ke baare mein kya kahega?,laziness,spiritual,3,moderate,shame|inertia|existential,tamas|karma|dharma|witness-self,,human_written,0,0.0,
6a3e9eee97c7fe5e4b8ceea0,approved,,"In the quiet of this aloneness, what is the voice that speaks most clearly?","इस एकांत की शांति में, कौन-सी आवाज़ सबसे स्पष्ट सुनाई देती है?",Is akele pal ki khamoshi mein — kaun si aawaaz sabse saaf sunai deti hai?,loneliness|restlessness,spiritual,1,any,emptiness|longing,witness-self,,human_written,0,0.0,
6a3f6ba03eb074086bada510,approved,,When you feel most alone — what is it you are most longing for in that moment?,जब आप सबसे अधिक अकेला महसूस करते हैं — उस क्षण में आप सबसे अधिक किसके लिए तरस रहे होते हैं?,Jab aap sabse zyada akela mahsoos karte hain — us pal mein aap sabse zyada kiske liye taras rahe hote hain?,loneliness,self_awareness,1,any,loneliness|longing,ego|surrender,,human_written,0,0.0,
6a3f6ba03eb074086bada511,approved,,Is the loneliness about the absence of people — or about something more interior that their presence could not fill?,क्या यह एकाकीपन लोगों की अनुपस्थिति के बारे में है — या कुछ अधिक आंतरिक है जिसे उनकी उपस्थिति भी नहीं भर सकती?,Kya yeh akalapan logon ki anupasthiti ke baare mein hai — ya kuch zyada aantarik hai jise unki upasthiti bhi nahi bhar sakti?,loneliness,self_awareness,1,any,loneliness|sadness,witness-self,,human_written,0,0.0,
